,Date,Mining Revenue
2640,2012-11-21,91113.888
2641,2012-11-20,94459.52
2642,2012-11-19,72888.47646
2643,2012-11-18,94360.2
2644,2012-11-17,83508.6
2645,2012-11-16,83567.6
2646,2012-11-15,75897.506
2647,2012-11-14,79803.1
2648,2012-11-13,75877.522
2649,2012-11-12,79020.24
2650,2012-11-11,72383.363
2651,2012-11-10,87902.05879
2652,2012-11-09,80478.9
2653,2012-11-08,90192.6333
2654,2012-11-07,88371.10037
2655,2012-11-06,74291.37534
2656,2012-11-05,83657.5
2657,2012-11-04,85632.24
2658,2012-11-03,76008.9549
2659,2012-11-02,81552.67725
2660,2012-11-01,76381.38799999999
2661,2012-10-31,77679.22
2662,2012-10-30,81082.05
2663,2012-10-29,86669.25
2664,2012-10-28,89781.82
2665,2012-10-27,96606.49179
2666,2012-10-26,89531.63208
2667,2012-10-25,81009.78
2668,2012-10-24,92456.04
2669,2012-10-23,82488.0
2670,2012-10-22,98294.63
2671,2012-10-21,93451.873
2672,2012-10-20,81954.6
2673,2012-10-19,95341.089
2674,2012-10-18,92905.12464
2675,2012-10-17,85320.84
2676,2012-10-16,91423.75
2677,2012-10-15,94664.07
2678,2012-10-14,82992.0
2679,2012-10-13,88891.388
2680,2012-10-12,91951.2
2681,2012-10-11,84415.75
2682,2012-10-10,90784.8
2683,2012-10-09,89833.9
2684,2012-10-08,100614.32
2685,2012-10-07,87540.7137
2686,2012-10-06,91886.62877000001
2687,2012-10-05,88682.73
2688,2012-10-04,89390.9271
2689,2012-10-03,89306.0077
2690,2012-10-02,87906.0
2691,2012-10-01,92546.615
2692,2012-09-30,94959.62388
2693,2012-09-29,105090.86
2694,2012-09-28,102750.10800000001
2695,2012-09-27,89300.82
2696,2012-09-26,88023.04
2697,2012-09-25,91314.61503
2698,2012-09-24,96263.33376000001
2699,2012-09-23,91632.1285
2700,2012-09-22,107199.0295
2701,2012-09-21,102810.11179
2702,2012-09-20,93500.6842
2703,2012-09-19,90438.92
2704,2012-09-18,101181.21
2705,2012-09-17,105437.475
2706,2012-09-16,90092.86
2707,2012-09-15,84551.634
2708,2012-09-14,95421.75
2709,2012-09-13,82870.73
2710,2012-09-12,80482.9597
2711,2012-09-11,88757.30529
2712,2012-09-10,80359.194
2713,2012-09-09,85465.8896
2714,2012-09-08,78727.83
2715,2012-09-07,97297.22
2716,2012-09-06,104193.76
2717,2012-09-05,95474.39199999999
2718,2012-09-04,68115.562
2719,2012-09-03,94878.0
2720,2012-09-02,78269.31319
2721,2012-09-01,85214.76
2722,2012-08-31,77823.4338
2723,2012-08-30,86697.599
2724,2012-08-29,93311.95676
2725,2012-08-28,85617.0061
2726,2012-08-27,90869.77521
2727,2012-08-26,93681.96486000001
2728,2012-08-25,67352.75
2729,2012-08-24,80134.5
2730,2012-08-23,84777.75
2731,2012-08-22,76683.24
2732,2012-08-21,93451.80927
2733,2012-08-20,99519.0
2734,2012-08-19,95016.0
2735,2012-08-18,113230.2388
2736,2012-08-17,110572.0
2737,2012-08-16,107020.08107999999
2738,2012-08-15,108683.26
2739,2012-08-14,99513.54677
2740,2012-08-13,91102.17325
2741,2012-08-12,99614.255
2742,2012-08-11,91820.41596
2743,2012-08-10,95642.0
2744,2012-08-09,95616.0
2745,2012-08-08,95354.71448
2746,2012-08-07,82468.8
2747,2012-08-06,79850.80064
2748,2012-08-05,81373.5106
2749,2012-08-04,85021.2
2750,2012-08-03,96366.6396
2751,2012-08-02,75646.2
2752,2012-08-01,67447.8
2753,2012-07-31,62955.36
2754,2012-07-30,84829.65
2755,2012-07-29,64596.363
2756,2012-07-28,76083.6
2757,2012-07-27,75314.25
2758,2012-07-26,79370.2
2759,2012-07-25,67660.3957
2760,2012-07-24,72280.32
2761,2012-07-23,69211.6
2762,2012-07-22,62685.0
2763,2012-07-21,73021.6
2764,2012-07-20,64450.179000000004
2765,2012-07-19,66501.1047
2766,2012-07-18,71197.34925
2767,2012-07-17,84176.3
2768,2012-07-16,61519.3479
2769,2012-07-15,57105.71682
2770,2012-07-14,57405.40206
2771,2012-07-13,63689.8
2772,2012-07-12,55383.12
2773,2012-07-11,49833.819
2774,2012-07-10,54813.708
2775,2012-07-09,56995.44
2776,2012-07-08,52981.44
2777,2012-07-07,57678.75
2778,2012-07-06,51599.66238
2779,2012-07-05,46462.51
2780,2012-07-04,52151.1
2781,2012-07-03,49161.255
2782,2012-07-02,54425.25
2783,2012-07-01,46255.54
2784,2012-06-30,47614.002
2785,2012-06-29,46707.282
2786,2012-06-28,45122.251019999996
2787,2012-06-27,53211.39935
2788,2012-06-26,47862.9366
2789,2012-06-25,49432.72336
2790,2012-06-24,46245.96400000001
2791,2012-06-23,53969.7813
2792,2012-06-22,48134.50998
2793,2012-06-21,41656.8
2794,2012-06-20,45359.58179
2795,2012-06-19,59619.61044
2796,2012-06-18,50932.5168
2797,2012-06-17,53376.13826
2798,2012-06-16,52989.97
2799,2012-06-15,49227.525
2800,2012-06-14,43643.25
2801,2012-06-13,48484.6
2802,2012-06-12,39968.4
2803,2012-06-11,42810.874
2804,2012-06-10,47904.88
2805,2012-06-09,47720.31628
2806,2012-06-08,41974.56
2807,2012-06-07,34943.28
2808,2012-06-06,46292.61
2809,2012-06-05,37559.5
2810,2012-06-04,40000.473
2811,2012-06-03,41669.7839
2812,2012-06-02,41223.711
2813,2012-06-01,39867.55
2814,2012-05-31,37954.47
2815,2012-05-30,31117.76
2816,2012-05-29,35173.31202
2817,2012-05-28,35707.2
2818,2012-05-27,42290.82
2819,2012-05-26,34838.134
2820,2012-05-25,29967.85
2821,2012-05-24,35423.348
2822,2012-05-23,31300.56
2823,2012-05-22,30023.68
2824,2012-05-21,34066.155
2825,2012-05-20,36678.3
2826,2012-05-19,37712.95903
2827,2012-05-18,37012.95
2828,2012-05-17,30344.895
2829,2012-05-16,28570.057739999997
2830,2012-05-15,33436.21
2831,2012-05-14,36148.407999999996
2832,2012-05-13,33042.5968
2833,2012-05-12,34310.0
2834,2012-05-11,30996.3808
2835,2012-05-10,36946.125
2836,2012-05-09,41859.283260000004
2837,2012-05-08,47491.2
2838,2012-05-07,43610.632000000005
2839,2012-05-06,43892.192
2840,2012-05-05,40212.4455
2841,2012-05-04,39964.0
2842,2012-05-03,43068.672
2843,2012-05-02,39908.6034
2844,2012-05-01,44780.0
2845,2012-04-30,42270.0
2846,2012-04-29,41677.812000000005
2847,2012-04-28,39942.867999999995
2848,2012-04-27,32395.1832
2849,2012-04-26,39953.34
2850,2012-04-25,35629.8
2851,2012-04-24,32006.0
2852,2012-04-23,38633.99796
2853,2012-04-22,39725.4585
2854,2012-04-21,40310.88
2855,2012-04-20,40098.52
2856,2012-04-19,40507.95
2857,2012-04-18,31612.911
2858,2012-04-17,35691.85149
2859,2012-04-16,33136.92
2860,2012-04-15,29175.69206
2861,2012-04-14,33474.65
2862,2012-04-13,31171.010560000002
2863,2012-04-12,34391.88
2864,2012-04-11,35022.1796
2865,2012-04-10,35054.6
2866,2012-04-09,36254.4
2867,2012-04-08,35054.4
2868,2012-04-07,32882.94
2869,2012-04-06,30523.84
2870,2012-04-05,29451.586160000003
2871,2012-04-04,35053.41
2872,2012-04-03,32084.04
2873,2012-04-02,32278.32
2874,2012-04-01,36987.216
2875,2012-03-31,40362.3
2876,2012-03-30,36244.32
2877,2012-03-29,33802.837680000004
2878,2012-03-28,38544.447680000005
2879,2012-03-27,35090.22
2880,2012-03-26,36041.43351
2881,2012-03-25,39163.42722
2882,2012-03-24,40860.05184
2883,2012-03-23,31409.49
2884,2012-03-22,38078.64
2885,2012-03-21,39466.48
2886,2012-03-20,36871.92
2887,2012-03-19,41969.4496
2888,2012-03-18,41979.98394
2889,2012-03-17,46459.8792
2890,2012-03-16,38647.8
2891,2012-03-15,35174.3
2892,2012-03-14,37593.582
2893,2012-03-13,41170.1
2894,2012-03-12,41919.69495
2895,2012-03-11,33198.47
2896,2012-03-10,42755.7
2897,2012-03-09,41099.0197
2898,2012-03-08,39020.0
2899,2012-03-07,37791.78
2900,2012-03-06,37390.2
2901,2012-03-05,33284.16
2902,2012-03-04,31864.7
2903,2012-03-03,28455.04235
2904,2012-03-02,33196.00752
2905,2012-03-01,38906.74326
2906,2012-02-29,45584.7
2907,2012-02-28,37525.0
2908,2012-02-27,40310.4
2909,2012-02-26,38015.54946
2910,2012-02-25,42354.78
2911,2012-02-24,37704.69612
2912,2012-02-23,41388.10324
2913,2012-02-22,35652.62
2914,2012-02-21,28399.8662
2915,2012-02-20,33009.56
2916,2012-02-19,34025.307160000004
2917,2012-02-18,39360.05275
2918,2012-02-17,33881.16794
2919,2012-02-16,30574.83912
2920,2012-02-15,34721.2
2921,2012-02-14,38113.6
2922,2012-02-13,42064.88
2923,2012-02-12,46817.55
2924,2012-02-11,41424.0
2925,2012-02-10,43592.06425
2926,2012-02-09,41789.0
2927,2012-02-08,38629.4376
2928,2012-02-07,40854.97845
2929,2012-02-06,42869.16
2930,2012-02-05,40568.85
2931,2012-02-04,49248.0
2932,2012-02-03,49227.03599999999
2933,2012-02-02,50592.0
2934,2012-02-01,38095.966
2935,2012-01-31,44787.55
2936,2012-01-30,46508.0
2937,2012-01-29,48216.96
2938,2012-01-28,44582.6514
2939,2012-01-27,39658.019
2940,2012-01-26,40343.4
2941,2012-01-25,50032.65
2942,2012-01-24,44028.37
2943,2012-01-23,55214.7869
2944,2012-01-22,41554.17
2945,2012-01-21,58655.25
2946,2012-01-20,45684.94
2947,2012-01-19,42884.1
2948,2012-01-18,49421.45
2949,2012-01-17,55302.54
2950,2012-01-16,57007.8184
2951,2012-01-15,51767.865939999996
2952,2012-01-14,54074.25
2953,2012-01-13,42583.743446
2954,2012-01-12,58361.977
2955,2012-01-11,54284.49
2956,2012-01-10,50324.56
2957,2012-01-09,58003.2
2958,2012-01-08,57981.6
2959,2012-01-07,63518.88024
2960,2012-01-06,61413.32
2961,2012-01-05,47064.645
2962,2012-01-04,43246.9982
2963,2012-01-03,42875.45
2964,2012-01-02,41826.7395
2965,2012-01-01,38755.6
2966,2011-12-31,40224.735
2967,2011-12-30,27532.9
2968,2011-12-29,30327.32
2969,2011-12-28,31429.166639999996
2970,2011-12-27,32285.12
2971,2011-12-26,37101.21177
2972,2011-12-25,38199.1694
2973,2011-12-24,26077.2398
2974,2011-12-23,30031.85
2975,2011-12-22,27560.69896
2976,2011-12-21,31864.83
2977,2011-12-20,30397.5
2978,2011-12-19,27948.81908
2979,2011-12-18,23897.25
2980,2011-12-17,23585.46
2981,2011-12-16,20032.46
2982,2011-12-15,19664.3414
2983,2011-12-14,23604.231
2984,2011-12-13,21298.2
2985,2011-12-12,23413.30185
2986,2011-12-11,24809.2
2987,2011-12-10,23873.12
2988,2011-12-09,22950.528
2989,2011-12-08,23879.3
2990,2011-12-07,22661.946
2991,2011-12-06,24256.65
2992,2011-12-05,23448.79
2993,2011-12-04,20490.47
2994,2011-12-03,23487.44496
2995,2011-12-02,24645.852000000003
2996,2011-12-01,29057.56
2997,2011-11-30,21609.577
2998,2011-11-29,20729.874
2999,2011-11-28,15749.354969999999
3000,2011-11-27,14235.043
3001,2011-11-26,16081.03125
3002,2011-11-25,16647.68
3003,2011-11-24,13783.38
3004,2011-11-23,15596.14
3005,2011-11-22,15869.55
3006,2011-11-21,15462.08
3007,2011-11-20,16003.596000000001
3008,2011-11-19,14841.9
3009,2011-11-18,15661.53894
3010,2011-11-17,18857.448119999997
3011,2011-11-16,17297.8
3012,2011-11-15,23276.57
3013,2011-11-14,20610.06
3014,2011-11-13,22783.847999999998
3015,2011-11-12,20998.72
3016,2011-11-11,18306.0
3017,2011-11-10,21759.0
3018,2011-11-09,26322.642000000003
3019,2011-11-08,21677.13
3020,2011-11-07,19848.3817
3021,2011-11-06,22576.1
3022,2011-11-05,24084.63
3023,2011-11-04,23023.64722
3024,2011-11-03,20955.248
3025,2011-11-02,25982.32
3026,2011-11-01,24471.75
3027,2011-10-31,23214.576
3028,2011-10-30,17714.71178
3029,2011-10-29,22783.14301
3030,2011-10-28,16610.265
3031,2011-10-27,17543.0248
3032,2011-10-26,15682.828000000001
3033,2011-10-25,19769.12
3034,2011-10-24,19689.6
3035,2011-10-23,17650.08
3036,2011-10-22,15516.6
3037,2011-10-21,18773.57804
3038,2011-10-20,12475.1
3039,2011-10-19,17497.88397
3040,2011-10-18,18423.7
3041,2011-10-17,21258.81384
3042,2011-10-16,23998.3368012
3043,2011-10-15,28564.65
3044,2011-10-14,27374.10115
3045,2011-10-13,20265.3
3046,2011-10-12,25043.23848
3047,2011-10-11,21958.61304
3048,2011-10-10,25143.06111
3049,2011-10-09,27005.517000000003
3050,2011-10-08,29645.082000000002
3051,2011-10-07,31064.25
3052,2011-10-06,32814.08
3053,2011-10-05,34436.325
3054,2011-10-04,32710.09
3055,2011-10-03,33036.16914
3056,2011-10-02,33813.48
3057,2011-10-01,36055.9
3058,2011-09-30,32918.55
3059,2011-09-29,32234.727000000003
3060,2011-09-28,33196.806000000004
3061,2011-09-27,34905.74472
3062,2011-09-26,37418.33942
3063,2011-09-25,39066.5
3064,2011-09-24,35131.62
3065,2011-09-23,38250.87059
3066,2011-09-22,43748.395039999996
3067,2011-09-21,46552.5692
3068,2011-09-20,47266.02
3069,2011-09-19,34193.6
3070,2011-09-18,41770.0
3071,2011-09-17,30910.41
3072,2011-09-16,32985.61
3073,2011-09-15,42123.07
3074,2011-09-14,45541.9700068
3075,2011-09-13,42525.0
3076,2011-09-12,46061.905
3077,2011-09-11,51089.6
3078,2011-09-10,44424.8226014
3079,2011-09-09,48628.58
3080,2011-09-08,45748.57286
3081,2011-09-07,55914.61927999999
3082,2011-09-06,57474.417779999996
3083,2011-09-05,65255.169
3084,2011-09-04,54219.5459924
3085,2011-09-03,61920.2628
3086,2011-09-02,68883.5845
3087,2011-09-01,53695.5556981
3088,2011-08-31,68040.0
3089,2011-08-30,70960.65405
3090,2011-08-29,59304.2805
3091,2011-08-28,54073.92
3092,2011-08-27,59716.05
3093,2011-08-26,79361.5
3094,2011-08-25,70245.24924
3095,2011-08-24,74772.6
3096,2011-08-23,97722.45
3097,2011-08-22,101289.30699999999
3098,2011-08-21,84085.45
3099,2011-08-20,85606.288
3100,2011-08-19,79800.17
3101,2011-08-18,92263.02
3102,2011-08-17,72964.1
3103,2011-08-16,76917.42
3104,2011-08-15,85120.51
3105,2011-08-14,69227.16
3106,2011-08-13,64380.3
3107,2011-08-12,67841.5147161
3108,2011-08-11,70931.2922
3109,2011-08-10,88906.3
3110,2011-08-09,80598.1
3111,2011-08-08,57411.62
3112,2011-08-07,63425.6
3113,2011-08-06,68277.0
3114,2011-08-05,79764.3
3115,2011-08-04,76484.80232939999
3116,2011-08-03,104236.7
3117,2011-08-02,98951.65
3118,2011-08-01,118658.2257
3119,2011-07-31,125248.5594
3120,2011-07-30,104962.8
3121,2011-07-29,111172.8
3122,2011-07-28,116998.0
3123,2011-07-27,127297.17
3124,2011-07-26,121795.2
3125,2011-07-25,115899.8337
3126,2011-07-24,123121.85119300001
3127,2011-07-23,101045.28
3128,2011-07-22,99816.4629
3129,2011-07-21,108151.9251
3130,2011-07-20,100540.44
3131,2011-07-19,120789.9
3132,2011-07-18,104866.166
3133,2011-07-17,118129.52
3134,2011-07-16,112278.3
3135,2011-07-15,115300.9
3136,2011-07-14,108767.4
3137,2011-07-13,129684.75
3138,2011-07-12,105582.81456
3139,2011-07-11,113436.8537
3140,2011-07-10,113084.16
3141,2011-07-09,118695.0
3142,2011-07-08,115177.64188
3143,2011-07-07,110727.5
3144,2011-07-06,128997.0
3145,2011-07-05,113505.0
3146,2011-07-04,130207.75
3147,2011-07-03,125788.4
3148,2011-07-02,144567.83
3149,2011-07-01,153272.0
3150,2011-06-30,158690.0
3151,2011-06-29,153451.0
3152,2011-06-28,134395.92
3153,2011-06-27,144504.0
3154,2011-06-26,136087.79772
3155,2011-06-25,133249.6
3156,2011-06-24,201252.4515
3157,2011-06-23,190656.0
3158,2011-06-22,203430.85
3159,2011-06-21,179304.0
3160,2011-06-20,201624.35
3161,2011-06-19,207189.5616
3162,2011-06-18,174236.0
3163,2011-06-17,175089.89399999997
3164,2011-06-16,201216.76
3165,2011-06-15,282840.0
3166,2011-06-14,236830.17
3167,2011-06-13,301105.0
3168,2011-06-12,298405.59
3169,2011-06-11,349080.0
3170,2011-06-10,396795.0
3171,2011-06-09,335412.0
3172,2011-06-08,293220.0711
3173,2011-06-07,161590.68
3174,2011-06-06,240874.98
3175,2011-06-05,198016.15399999998
3176,2011-06-04,188567.71
3177,2011-06-03,145516.8
3178,2011-06-02,100679.25
3179,2011-06-01,83777.11099999999
3180,2011-05-31,71438.496
3181,2011-05-30,68985.0
3182,2011-05-29,73637.0688
3183,2011-05-28,67809.805
3184,2011-05-27,88450.72
3185,2011-05-26,148533.6
3186,2011-05-25,109803.71
3187,2011-05-24,106336.8
3188,2011-05-23,103324.05
3189,2011-05-22,84085.81
3190,2011-05-21,70453.8084
3191,2011-05-20,79633.6
3192,2011-05-19,66559.12
3193,2011-05-18,111543.084
3194,2011-05-17,109166.18712999999
3195,2011-05-16,95327.5
3196,2011-05-15,97589.7
3197,2011-05-14,110475.7
3198,2011-05-13,85015.45
3199,2011-05-12,48819.5859
3200,2011-05-11,56762.335
3201,2011-05-10,52036.4
3202,2011-05-09,49058.957
3203,2011-05-08,40189.5
3204,2011-05-07,40537.2
3205,2011-05-06,35850.4082
3206,2011-05-05,39924.5
3207,2011-05-04,33311.9
3208,2011-05-03,36135.46
3209,2011-05-02,31126.47
3210,2011-05-01,40126.99
3211,2011-04-30,38424.47964
3212,2011-04-29,27288.9
3213,2011-04-28,21083.4
3214,2011-04-27,18540.6
3215,2011-04-26,16703.15
3216,2011-04-25,16001.306999999999
3217,2011-04-24,15418.65
3218,2011-04-23,13174.245
3219,2011-04-22,11527.128
3220,2011-04-21,9886.2687
3221,2011-04-20,8633.2653
3222,2011-04-19,8395.45
3223,2011-04-18,9361.6198
3224,2011-04-17,9657.585
3225,2011-04-16,9146.535
3226,2011-04-15,7359.61248
3227,2011-04-14,7675.1
3228,2011-04-13,10053.0
3229,2011-04-12,7493.5380000000005
3230,2011-04-11,6016.8240000000005
3231,2011-04-10,6378.546095000001
3232,2011-04-09,6105.4904
3233,2011-04-08,6234.597
3234,2011-04-07,6220.6731
3235,2011-04-06,5201.2550200000005
3236,2011-04-05,7174.55
3237,2011-04-04,7113.95
3238,2011-04-03,6680.7294
3239,2011-04-02,7532.960440000001
3240,2011-04-01,7002.137409999999
3241,2011-03-31,8093.10192
3242,2011-03-30,6203.385
3243,2011-03-29,6162.4
3244,2011-03-28,6992.055
3245,2011-03-27,6857.349
3246,2011-03-26,6383.87
3247,2011-03-25,7214.34
3248,2011-03-24,6848.1
3249,2011-03-23,6303.6
3250,2011-03-22,5046.565906
3251,2011-03-21,6114.0548
3252,2011-03-20,4938.29
3253,2011-03-19,4491.624
3254,2011-03-18,5870.107917
3255,2011-03-17,5764.88
3256,2011-03-16,6497.89
3257,2011-03-15,4365.342135
3258,2011-03-14,5266.8
3259,2011-03-13,5472.5396
3260,2011-03-12,6300.8647
3261,2011-03-11,6302.6724
3262,2011-03-10,5178.24
3263,2011-03-09,6984.2841530000005
3264,2011-03-08,8758.1088
3265,2011-03-07,10685.295
3266,2011-03-06,12295.559725
3267,2011-03-05,12176.357151
3268,2011-03-04,9345.9792
3269,2011-03-03,8606.64
3270,2011-03-02,8025.81
3271,2011-03-01,6305.0
3272,2011-02-28,7926.07885
3273,2011-02-27,13008.0
3274,2011-02-26,12406.51585
3275,2011-02-25,11100.0
3276,2011-02-24,10163.93
3277,2011-02-23,11542.5
3278,2011-02-22,9216.6894
3279,2011-02-21,8180.28
3280,2011-02-20,8976.0224
3281,2011-02-19,8976.0
3282,2011-02-18,11342.052
3283,2011-02-17,12602.28
3284,2011-02-16,12129.6945
3285,2011-02-15,11501.0
3286,2011-02-14,10046.16
3287,2011-02-13,11016.0
3288,2011-02-12,10354.05
3289,2011-02-11,9612.075
3290,2011-02-10,10395.0
3291,2011-02-09,8555.25
3292,2011-02-08,7740.0
3293,2011-02-07,9330.255
3294,2011-02-06,8050.0
3295,2011-02-05,8387.805
3296,2011-02-04,8360.0
3297,2011-02-03,5587.5
3298,2011-02-02,6804.8019
3299,2011-02-01,8502.5
3300,2011-01-31,3751.5
3301,2011-01-30,3936.0
3302,2011-01-29,3345.0
3303,2011-01-28,3667.5
3304,2011-01-27,3339.2
3305,2011-01-26,4143.75
3306,2011-01-25,3315.0
3307,2011-01-24,3987.0
3308,2011-01-23,3776.55
3309,2011-01-22,3525.18
3310,2011-01-21,3916.0
3311,2011-01-20,3087.0
3312,2011-01-19,3009.885
3313,2011-01-18,3016.962
3314,2011-01-17,3460.0
3315,2011-01-16,3460.0
3316,2011-01-15,3440.0
3317,2011-01-14,3915.0
3318,2011-01-13,3746.25
3319,2011-01-12,2922.5
3320,2011-01-11,2664.9
3321,2011-01-10,2747.15
3322,2011-01-09,2454.7848
3323,2011-01-08,3099.8208
3324,2011-01-07,2318.4
3325,2011-01-06,2197.65
3326,2011-01-05,2242.485
3327,2011-01-04,2129.2829
3328,2011-01-03,2459.9836
3329,2011-01-02,2699.9640000000004
3330,2011-01-01,2669.9822
3331,2010-12-31,2459.9918
3332,2010-12-30,2399.992
3333,2010-12-29,2588.6
3334,2010-12-28,2366.0
3335,2010-12-27,2133.25
3336,2010-12-26,1984.49265
3337,2010-12-25,2025.0
3338,2010-12-24,1875.0
3339,2010-12-23,1787.5
3340,2010-12-22,2109.3
3341,2010-12-21,2650.5365
3342,2010-12-20,2186.25
3343,2010-12-19,2299.08
3344,2010-12-18,1967.1
3345,2010-12-17,2205.75
3346,2010-12-16,2286.87
3347,2010-12-15,2208.86
3348,2010-12-14,1874.5
3349,2010-12-13,1728.848
3350,2010-12-12,1983.6
3351,2010-12-11,1956.5
3352,2010-12-10,1530.0
3353,2010-12-09,2985.0
3354,2010-12-08,2860.935
3355,2010-12-07,2632.9
3356,2010-12-06,2700.0
3357,2010-12-05,2796.5
3358,2010-12-04,2834.955
3359,2010-12-03,2450.88
3360,2010-12-02,2412.5
3361,2010-12-01,1991.25
3362,2010-11-30,2887.5
3363,2010-11-29,2957.4
3364,2010-11-28,2362.263
3365,2010-11-27,2602.25085
3366,2010-11-26,2933.35
3367,2010-11-25,2150.724
3368,2010-11-24,2617.6575
3369,2010-11-23,2072.88
3370,2010-11-22,2256.0
3371,2010-11-21,1957.79
3372,2010-11-20,1661.75
3373,2010-11-19,2348.9
3374,2010-11-18,3813.48685
3375,2010-11-17,3500.0
3376,2010-11-16,2558.435
3377,2010-11-15,3124.94
3378,2010-11-14,3558.1
3379,2010-11-13,3285.0
3380,2010-11-12,2146.05
3381,2010-11-11,2784.0
3382,2010-11-10,2573.655
3383,2010-11-09,4041.6
3384,2010-11-08,4828.5
3385,2010-11-07,6199.9876
3386,2010-11-06,2929.0
3387,2010-11-05,2626.905
3388,2010-11-04,2253.8955
3389,2010-11-03,2763.75
3390,2010-11-02,1642.2
3391,2010-11-01,1856.5
3392,2010-10-31,1810.9
3393,2010-10-30,2302.8
3394,2010-10-29,2244.25
3395,2010-10-28,2042.6075
3396,2010-10-27,2014.0
3397,2010-10-26,2299.0
3398,2010-10-25,1575.0
3399,2010-10-24,1795.5
3400,2010-10-23,948.387
3401,2010-10-22,818.55
3402,2010-10-21,1269.85
3403,2010-10-20,1205.1
3404,2010-10-19,1244.16
3405,2010-10-18,1344.15
3406,2010-10-17,1473.45
3407,2010-10-16,1302.55
3408,2010-10-15,1100.75
3409,2010-10-14,1008.0
3410,2010-10-13,802.75
3411,2010-10-12,792.0
3412,2010-10-11,1073.325
3413,2010-10-10,1032.0
3414,2010-10-09,918.0765
3415,2010-10-08,682.0
3416,2010-10-07,551.87
3417,2010-10-06,481.08
3418,2010-10-05,387.5115
3419,2010-10-04,477.4
3420,2010-10-03,371.47
3421,2010-10-02,337.89455
3422,2010-10-01,483.5922
3423,2010-09-30,436.536
3424,2010-09-29,550.4436900000001
3425,2010-09-28,677.268
3426,2010-09-27,740.2514
3427,2010-09-26,613.44815
3428,2010-09-25,630.24
3429,2010-09-24,772.563
3430,2010-09-23,667.8
3431,2010-09-22,543.22
3432,2010-09-21,560.205
3433,2010-09-20,668.87
3434,2010-09-19,657.2895
3435,2010-09-18,721.665
3436,2010-09-17,657.72
3437,2010-09-16,588.05
3438,2010-09-15,1645.0
3439,2010-09-14,624.975
3440,2010-09-13,508.48199999999997
3441,2010-09-12,594.74085
3442,2010-09-11,502.2
3443,2010-09-10,530.1855
3444,2010-09-09,471.12
3445,2010-09-08,471.276
3446,2010-09-07,466.9675
3447,2010-09-06,540.8
3448,2010-09-05,509.49
3449,2010-09-04,548.635
3450,2010-09-03,507.2
3451,2010-09-02,474.895
3452,2010-09-01,571.12
3453,2010-08-31,568.4875
3454,2010-08-30,514.05
3455,2010-08-29,511.92
3456,2010-08-28,581.75
3457,2010-08-27,578.5
3458,2010-08-26,691.5896
3459,2010-08-25,754.775
3460,2010-08-24,685.61225
3461,2010-08-23,716.1
3462,2010-08-22,660.68
3463,2010-08-21,615.4708
3464,2010-08-20,556.945
3465,2010-08-19,481.6
3466,2010-08-18,492.17400000000004
3467,2010-08-17,503.695
3468,2010-08-16,0.0
3469,2010-08-15,0.0
3470,2010-08-14,0.0
3471,2010-08-13,0.0
3472,2010-08-12,0.0
3473,2010-08-11,0.0
3474,2010-08-10,0.0
3475,2010-08-09,0.0
3476,2010-08-08,0.0
3477,2010-08-07,0.0
3478,2010-08-06,0.0
3479,2010-08-05,0.0
3480,2010-08-04,0.0
3481,2010-08-03,0.0
3482,2010-08-02,0.0
3483,2010-08-01,0.0
3484,2010-07-31,0.0
3485,2010-07-30,0.0
3486,2010-07-29,0.0
3487,2010-07-28,0.0
3488,2010-07-27,0.0
3489,2010-07-26,0.0
3490,2010-07-25,0.0
3491,2010-07-24,0.0
3492,2010-07-23,0.0
3493,2010-07-22,0.0
3494,2010-07-21,0.0
3495,2010-07-20,0.0
3496,2010-07-19,0.0
3497,2010-07-18,0.0
3498,2010-07-17,0.0
3499,2010-07-16,0.0
3500,2010-07-15,0.0
3501,2010-07-14,0.0
3502,2010-07-13,0.0
3503,2010-07-12,0.0
3504,2010-07-11,0.0
3505,2010-07-10,0.0
3506,2010-07-09,0.0
3507,2010-07-08,0.0
3508,2010-07-07,0.0
3509,2010-07-06,0.0
3510,2010-07-05,0.0
3511,2010-07-04,0.0
3512,2010-07-03,0.0
3513,2010-07-02,0.0
3514,2010-07-01,0.0
3515,2010-06-30,0.0
3516,2010-06-29,0.0
3517,2010-06-28,0.0
3518,2010-06-27,0.0
3519,2010-06-26,0.0
3520,2010-06-25,0.0
3521,2010-06-24,0.0
3522,2010-06-23,0.0
3523,2010-06-22,0.0
3524,2010-06-21,0.0
3525,2010-06-20,0.0
3526,2010-06-19,0.0
3527,2010-06-18,0.0
3528,2010-06-17,0.0
3529,2010-06-16,0.0
3530,2010-06-15,0.0
3531,2010-06-14,0.0
3532,2010-06-13,0.0
3533,2010-06-12,0.0
3534,2010-06-11,0.0
3535,2010-06-10,0.0
3536,2010-06-09,0.0
3537,2010-06-08,0.0
3538,2010-06-07,0.0
3539,2010-06-06,0.0
3540,2010-06-05,0.0
3541,2010-06-04,0.0
3542,2010-06-03,0.0
3543,2010-06-02,0.0
3544,2010-06-01,0.0
3545,2010-05-31,0.0
3546,2010-05-30,0.0
3547,2010-05-29,0.0
3548,2010-05-28,0.0
3549,2010-05-27,0.0
3550,2010-05-26,0.0
3551,2010-05-25,0.0
3552,2010-05-24,0.0
3553,2010-05-23,0.0
3554,2010-05-22,0.0
3555,2010-05-21,0.0
