,Unnamed: 0,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades, taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date,Date,Bitcoin_Adjusted_Difficulty,f_name
684,684,2019-07-02 01:00:00,10624.9,10938.75,9727.0,10842.85,109561.038728,2019-07-03 00:59:59.999,1128353804.8007917,870148,54998.503606,566863180.5509229,0.0,2019-07-02,2019-07-02,7934713219630.0,56404452.9022
685,685,2019-07-03 01:00:00,10844.98,11991.89,10841.04,11940.0,96815.90029,2019-07-04 00:59:59.999,1097804642.7577736,814754,49613.616744,561585673.8651912,0.0,2019-07-03,2019-07-03,7934713219630.0,62321003.9059
686,686,2019-07-04 01:00:00,11940.0,12000.0,11055.0,11145.67,66512.221892,2019-07-05 00:59:59.999,775818897.3894848,643867,33626.851862,392411806.4334007,0.0,2019-07-04,2019-07-04,7934713219630.0,67843118.176
687,687,2019-07-05 01:00:00,11145.67,11406.83,10796.44,10970.73,63534.350582,2019-07-06 00:59:59.999,705853649.0264896,564857,32306.914259,359142813.9881069,0.0,2019-07-05,2019-07-05,7934713219630.0,65870934.5081
688,688,2019-07-06 01:00:00,10982.41,11665.0,10964.51,11256.49,51469.496331,2019-07-07 00:59:59.999,585001376.155429,470692,25601.989482,291096287.944003,0.0,2019-07-06,2019-07-06,7934713219630.0,74548542.6469
689,689,2019-07-07 01:00:00,11256.45,11538.0,11094.37,11406.24,38884.795599,2019-07-08 00:59:59.999,439439052.9455421,366769,22449.30112,253820654.34123248,0.0,2019-07-07,2019-07-07,7934713219630.0,70209738.5775
690,690,2019-07-08 01:00:00,11410.0,12338.03,11220.0,12238.6,52182.367215,2019-07-09 00:59:59.999,618530684.4325522,507860,27740.09749,328709707.94803345,0.0,2019-07-08,2019-07-08,7934713219630.0,60348820.238000005
691,691,2019-07-09 01:00:00,12238.6,12794.73,12068.0,12543.41,78442.130343,2019-07-10 00:59:59.999,975986802.0300353,660273,40993.911974,508388352.3604959,0.0,2019-07-09,2019-07-09,7934713219630.0,70209738.5775
692,692,2019-07-10 01:00:00,12548.51,13147.08,11569.0,12108.37,109246.044997,2019-07-11 00:59:59.999,1369749939.9675038,899391,46964.760907,588798251.124835,0.0,2019-07-10,2019-07-10,8587445349570.0,65740170.4585
693,693,2019-07-11 01:00:00,12108.11,12111.73,11000.0,11342.89,87506.461058,2019-07-12 00:59:59.999,1007356802.2182561,760057,43714.15617,503407388.68365425,0.0,2019-07-11,2019-07-11,9064159826490.0,58125055.9334
694,694,2019-07-12 01:00:00,11342.88,11885.0,11073.0,11757.22,56321.858281,2019-07-13 00:59:59.999,649824820.7654814,537561,30291.119356,349517968.90387326,0.0,2019-07-12,2019-07-12,9064159826490.0,58125055.9334
695,695,2019-07-13 01:00:00,11757.22,11799.98,10830.0,11355.76,54245.594548,2019-07-14 00:59:59.999,614050007.9919451,510305,26460.058236,299649536.3943535,0.0,2019-07-13,2019-07-13,9064159826490.0,73895419.9463
696,696,2019-07-14 01:00:00,11355.78,11452.0,10103.0,10174.18,72517.579236,2019-07-15 00:59:59.999,777646151.6029468,649043,35853.69216,384643236.23562616,0.0,2019-07-14,2019-07-14,9064159826490.0,63532037.8807
697,697,2019-07-15 01:00:00,10174.18,11100.0,9860.0,10838.72,81922.426332,2019-07-16 00:59:59.999,851028723.7031858,732206,41714.189655,433767828.4945731,0.0,2019-07-15,2019-07-15,9064159826490.0,65334365.1964
698,698,2019-07-16 01:00:00,10833.78,11028.0,9350.01,9439.59,97219.443413,2019-07-17 00:59:59.999,982462166.6932294,796646,47295.944048,478852520.00356245,0.0,2019-07-16,2019-07-16,9064159826490.0,65784947.0254
699,699,2019-07-17 01:00:00,9430.17,9957.0,9060.0,9667.92,84942.672717,2019-07-18 00:59:59.999,809555508.3476789,757742,43073.115146,410754257.707386,0.0,2019-07-17,2019-07-17,9064159826490.0,72994256.2884
700,700,2019-07-18 01:00:00,9668.86,10788.0,9252.0,10627.16,80283.310252,2019-07-19 00:59:59.999,807822745.1854327,734821,42103.344745,423743857.79454607,0.0,2019-07-18,2019-07-18,9064159826490.0,59927383.2491
701,701,2019-07-19 01:00:00,10628.64,10769.71,10121.84,10504.29,56546.932133,2019-07-20 00:59:59.999,589931612.3419864,567735,29070.357474,303508985.606864,0.0,2019-07-19,2019-07-19,9064159826490.0,54520401.3019
702,702,2019-07-20 01:00:00,10505.78,11068.99,10350.0,10740.23,47331.899848,2019-07-21 00:59:59.999,505569016.35008293,461660,25003.62155,267188169.9395916,0.0,2019-07-20,2019-07-20,9064159826490.0,53168655.815
703,703,2019-07-21 01:00:00,10740.27,10817.9,10288.0,10589.45,38834.287935,2019-07-22 00:59:59.999,409661485.99856466,395452,20345.527384,214610701.2026862,0.0,2019-07-21,2019-07-21,9064159826490.0,79752983.7225
704,704,2019-07-22 01:00:00,10590.15,10683.16,10100.0,10340.31,40467.954839,2019-07-23 00:59:59.999,421016379.36208767,389565,19335.4119,201324461.22845033,0.0,2019-07-22,2019-07-22,9064159826490.0,67136692.5122
705,705,2019-07-23 01:00:00,10343.08,10343.97,9822.0,9864.91,47624.37071,2019-07-24 00:59:59.999,478441909.40505725,448147,24082.309129,241965620.20266604,0.0,2019-07-23,2019-07-23,9064159826490.0,71191928.9727
706,706,2019-07-24 01:00:00,9864.78,9937.0,9525.0,9763.28,43475.380377,2019-07-25 00:59:59.999,422534162.14571214,424762,21963.773537,213526693.3881535,0.0,2019-07-24,2019-07-24,9033161130740.0,64212845.1846
707,707,2019-07-25 01:00:00,9763.4,10175.0,9720.03,9879.87,37873.354728,2019-07-26 00:59:59.999,378938450.0817674,368176,19308.011426,193241603.01232004,0.0,2019-07-25,2019-07-25,9013786945890.0,62282811.3455
708,708,2019-07-26 01:00:00,9882.15,9889.98,9637.0,9824.0,27167.463217,2019-07-27 00:59:59.999,265108103.13392133,299935,14006.629434,136688126.95394775,0.0,2019-07-26,2019-07-26,9013786945890.0,67211666.9196
709,709,2019-07-27 01:00:00,9824.0,10188.66,9333.0,9476.52,43809.778301,2019-07-28 00:59:59.999,424932724.9687315,401418,21428.052318,208090741.11042413,0.0,2019-07-27,2019-07-27,9013786945890.0,74380911.3911
710,710,2019-07-28 01:00:00,9478.92,9594.99,9165.0,9541.54,29401.022937,2019-07-29 00:59:59.999,278537286.1348134,271327,17116.433132,162267204.1584597,0.0,2019-07-28,2019-07-28,9013786945890.0,68107822.4786
711,711,2019-07-29 01:00:00,9541.54,9729.0,9395.0,9507.64,29021.937411,2019-07-30 00:59:59.999,277497756.76841676,294468,16075.166971,153791418.10329247,0.0,2019-07-29,2019-07-29,9013786945890.0,78413611.4063
712,712,2019-07-30 01:00:00,9509.07,9714.28,9402.0,9574.21,32536.368834,2019-07-31 00:59:59.999,310867928.28793913,283961,17211.009653,164621319.04418957,0.0,2019-07-30,2019-07-30,9013786945890.0,75277066.95
713,713,2019-07-31 01:00:00,9575.0,10109.8,9555.0,10080.53,39515.35456,2019-08-01 00:59:59.999,389690761.44466114,364212,21235.609604,209506872.509218,0.0,2019-07-31,2019-07-31,9013786945890.0,63627044.6839
714,714,2019-08-01 01:00:00,10080.53,10467.86,9863.46,10374.99,41727.637028,2019-08-02 00:59:59.999,422156523.6690079,378062,22244.919467,225207082.39426735,0.0,2019-08-01,2019-08-01,9013786945890.0,76621300.2884
715,715,2019-08-02 01:00:00,10375.0,10670.0,10281.35,10523.75,42990.444221,2019-08-03 00:59:59.999,450323284.1507597,431322,22206.135093,232638457.60696328,0.0,2019-08-02,2019-08-02,9013786945890.0,63627044.6839
716,716,2019-08-03 01:00:00,10523.75,10904.77,10497.93,10816.86,33802.318824,2019-08-04 00:59:59.999,363852799.8717801,348893,18132.529707,195125820.47946516,0.0,2019-08-03,2019-08-03,9013786945890.0,75725144.7295
717,717,2019-08-04 01:00:00,10816.86,11040.0,10552.0,10929.23,39924.745141,2019-08-05 00:59:59.999,431793873.4232976,353721,22066.368257,238959952.2351608,0.0,2019-08-04,2019-08-04,9013786945890.0,77517455.8473
718,718,2019-08-05 01:00:00,10929.99,11937.52,10927.8,11828.8,65153.673713,2019-08-06 00:59:59.999,757976547.217046,622610,33530.07066,389969213.3989176,0.0,2019-08-05,2019-08-05,9013786945890.0,74828989.1705
719,719,2019-08-06 01:00:00,11830.0,12330.7,11226.7,11481.69,76705.389875,2019-08-07 00:59:59.999,904119081.6157126,625827,37522.116972,442937542.0407164,0.0,2019-08-06,2019-08-06,9890230141830.0,70305379.0081
720,720,2019-08-07 01:00:00,11481.69,12141.17,11382.84,11975.03,69173.390353,2019-08-08 00:59:59.999,814597979.050504,592916,36357.225918,428496665.57006496,0.0,2019-08-07,2019-08-07,9985348008060.0,79916269.034
721,721,2019-08-08 01:00:00,11975.04,12060.0,11521.0,11999.77,51207.257174,2019-08-09 00:59:59.999,604389131.062836,473584,27463.200763,324785966.1265964,0.0,2019-08-08,2019-08-08,9985348008060.0,75945274.2994
722,722,2019-08-09 01:00:00,11994.17,12045.68,11700.0,11879.99,39427.152588,2019-08-10 00:59:59.999,467011047.9414285,410902,20074.421911,238009297.579604,0.0,2019-08-09,2019-08-09,9985348008060.0,70485156.5393
723,723,2019-08-10 01:00:00,11879.98,11985.0,11270.0,11309.31,42633.087048,2019-08-11 00:59:59.999,492217964.4905557,399237,17111.125076,197997879.10911432,0.0,2019-08-10,2019-08-10,9985348008060.0,72967028.2485
724,724,2019-08-11 01:00:00,11309.24,11600.0,11112.11,11549.97,26772.90691,2019-08-12 00:59:59.999,304862403.351449,306234,15007.4382,171032610.99181715,0.0,2019-08-11,2019-08-11,9985348008060.0,74952525.6158
725,725,2019-08-12 01:00:00,11539.08,11577.89,11235.32,11396.08,17568.227075,2019-08-13 00:59:59.999,200325471.60414097,255966,9200.430879,104948602.15277772,0.0,2019-08-12,2019-08-12,9985348008060.0,75945274.2994
726,726,2019-08-13 01:00:00,11398.35,11456.16,10788.45,10892.71,33234.72968,2019-08-14 00:59:59.999,368994475.5461124,337834,13483.5587,149693332.12683108,0.0,2019-08-13,2019-08-13,9985348008060.0,66017787.4629
727,727,2019-08-14 01:00:00,10893.36,10897.48,9928.1,10050.37,54451.847499,2019-08-15 00:59:59.999,567724729.1059059,534507,26080.631381,271971667.5509817,0.0,2019-08-14,2019-08-14,9985348008060.0,77930771.6667
728,728,2019-08-15 01:00:00,10055.16,10460.0,9911.0,10293.93,38174.45112,2019-08-16 00:59:59.999,387705855.0879112,373368,19588.082918,199059445.6042564,0.0,2019-08-15,2019-08-15,9985348008060.0,75448899.9576
729,729,2019-08-16 01:00:00,10296.77,10536.03,9750.0,10331.54,51758.142918,2019-08-17 00:59:59.999,527258446.3977765,504740,25818.031537,263301246.8984917,0.0,2019-08-16,2019-08-16,9985348008060.0,77930771.6667
730,730,2019-08-17 01:00:00,10331.15,10465.14,10000.0,10216.02,29000.581201,2019-08-18 00:59:59.999,297776329.0305825,332795,14672.94974,150792759.3452331,0.0,2019-08-17,2019-08-17,9985348008060.0,72967028.2485
731,731,2019-08-18 01:00:00,10216.05,10500.0,10080.0,10306.78,24085.395172,2019-08-19 00:59:59.999,248508872.4599864,265705,12961.478557,133774771.71696788,0.0,2019-08-18,2019-08-18,9985348008060.0,63535915.7538
732,732,2019-08-19 01:00:00,10306.17,10930.0,10258.6,10915.54,37243.319217,2019-08-20 00:59:59.999,396233441.0274596,337022,20591.436572,219085855.34458047,0.0,2019-08-19,2019-08-19,10016798869100.0,62740159.349
733,733,2019-08-20 01:00:00,10914.73,10949.96,10560.0,10760.51,32298.921679,2019-08-21 00:59:59.999,346664453.1367265,305065,16017.544729,172082522.17892724,0.0,2019-08-20,2019-08-20,10183488432900.0,82514504.7904
734,734,2019-08-21 01:00:00,10760.51,10804.13,9858.0,10142.57,47355.719282,2019-08-22 00:59:59.999,482889274.517917,458814,21565.830561,219533134.86528105,0.0,2019-08-21,2019-08-21,10183488432900.0,77452265.2327
735,735,2019-08-22 01:00:00,10140.82,10242.0,9762.0,10099.88,34059.642738,2019-08-23 00:59:59.999,341371442.9068388,401148,17921.9543,179746967.2352143,0.0,2019-08-22,2019-08-22,10183488432900.0,68846457.9846
736,736,2019-08-23 01:00:00,10099.9,10445.0,10019.79,10389.55,27550.336173,2019-08-24 00:59:59.999,282732431.7520724,326866,14798.816338,151926638.08027625,0.0,2019-08-23,2019-08-23,10183488432900.0,71377577.7635
737,737,2019-08-24 01:00:00,10388.16,10419.42,9890.0,10134.35,27692.456844,2019-08-25 00:59:59.999,279962133.6257099,313227,13623.564841,137726211.36364344,0.0,2019-08-24,2019-08-24,10183488432900.0,77452265.2327
738,738,2019-08-25 01:00:00,10134.61,10333.0,9906.97,10142.69,26271.657398,2019-08-26 00:59:59.999,265132761.31704283,289956,12885.717735,130202473.09027292,0.0,2019-08-25,2019-08-25,10183488432900.0,80995832.9231
739,739,2019-08-26 01:00:00,10142.69,10604.0,10137.93,10372.25,41687.511599,2019-08-27 00:59:59.999,432249835.49069726,405316,22666.595452,235202578.43601215,0.0,2019-08-26,2019-08-26,10183488432900.0,78464713.1442
740,740,2019-08-27 01:00:00,10373.6,10391.08,10051.08,10185.05,28402.775383,2019-08-28 00:59:59.999,289340681.0789518,292888,13852.442138,141207845.02919284,0.0,2019-08-27,2019-08-27,10183488432900.0,69352681.9404
741,741,2019-08-28 01:00:00,10185.69,10299.0,9601.01,9721.0,42110.555375,2019-08-29 00:59:59.999,420034883.00315255,381293,19430.822573,194055407.18003407,0.0,2019-08-28,2019-08-28,10183488432900.0,68340234.0288
742,742,2019-08-29 01:00:00,9721.0,9724.0,9320.0,9498.44,35532.69491,2019-08-30 00:59:59.999,337838761.5572865,343887,17536.268448,166811264.08255094,0.0,2019-08-29,2019-08-29,10183488432900.0,76439817.3211
743,743,2019-08-30 01:00:00,9499.01,9696.0,9350.41,9584.54,26834.318104,2019-08-31 00:59:59.999,255854874.4507745,259270,14227.872851,135696420.41983488,0.0,2019-08-30,2019-08-30,10183488432900.0,83526952.7019
744,744,2019-08-31 01:00:00,9582.76,9684.51,9420.75,9587.47,17130.290074,2019-09-01 00:59:59.999,164116756.46299693,199188,8558.148214,82010834.33875087,0.0,2019-08-31,2019-08-31,10183488432900.0,80995832.9231
745,745,2019-09-01 01:00:00,9588.74,9830.0,9520.0,9724.98,19545.404843,2019-09-02 00:59:59.999,188513289.12235728,191324,11545.610598,111464034.38112412,0.0,2019-09-01,2019-09-01,10183488432900.0,84033176.6577
746,746,2019-09-02 01:00:00,9723.59,10450.0,9712.5,10340.0,44740.248093,2019-09-03 00:59:59.999,448462178.630381,354155,25140.296125,251933840.30794755,0.0,2019-09-02,2019-09-02,10685572377999.998,75959123.8205
747,747,2019-09-03 01:00:00,10340.0,10773.0,10272.0,10615.28,47998.376781,2019-09-04 00:59:59.999,505617667.3992669,416076,24734.303264,260488377.88812712,0.0,2019-09-03,2019-09-03,10771996663700.0,79786349.9315
748,748,2019-09-04 01:00:00,10611.85,10799.0,10369.89,10567.02,43943.889026,2019-09-05 00:59:59.999,463526509.325937,383457,22244.067656,234731325.60204145,0.0,2019-09-04,2019-09-04,10771996663700.0,87818532.8106
749,749,2019-09-05 01:00:00,10565.92,10900.0,10450.0,10564.49,33970.960639,2019-09-06 00:59:59.999,358861340.7897901,309846,16535.147807,174901090.47337496,0.0,2019-09-05,2019-09-05,10771996663700.0,72825124.7697
750,750,2019-09-06 01:00:00,10563.13,10905.87,10150.0,10298.73,58799.640959,2019-09-07 00:59:59.999,623662984.3843305,455334,29952.944427,318275724.07277405,0.0,2019-09-06,2019-09-06,10771996663700.0,88354011.6692
751,751,2019-09-07 01:00:00,10298.71,10558.0,10288.57,10455.88,27637.877392,2019-09-08 00:59:59.999,287851131.1802577,272011,14673.489216,152825898.95080233,0.0,2019-09-07,2019-09-07,10771996663700.0,84605659.659
752,752,2019-09-08 01:00:00,10455.9,10592.5,10208.0,10381.18,23984.672018,2019-09-09 00:59:59.999,249900964.37153128,237752,10588.592458,110370036.72549054,0.0,2019-09-08,2019-09-08,10771996663700.0,80321828.7902
753,753,2019-09-09 01:00:00,10381.24,10480.0,10068.5,10303.12,39835.727608,2019-09-10 00:59:59.999,409724831.94712263,330459,18729.472684,192814736.82347485,0.0,2019-09-09,2019-09-09,10771996663700.0,94779757.9724
754,754,2019-09-10 01:00:00,10302.58,10384.99,9953.0,10098.15,28915.412225,2019-09-11 00:59:59.999,294323839.5070076,286763,13432.256822,136876441.42321572,0.0,2019-09-10,2019-09-10,10771996663700.0,78179913.3557
755,755,2019-09-11 01:00:00,10098.19,10293.0,9880.0,10158.33,31953.824562,2019-09-12 00:59:59.999,321637085.47650874,309120,16583.813097,167086058.18780476,0.0,2019-09-11,2019-09-11,10771996663700.0,97457152.2654
756,756,2019-09-12 01:00:00,10158.75,10448.81,10040.0,10415.01,34511.162755,2019-09-13 00:59:59.999,353390090.96777725,317881,18550.853202,190066356.88701728,0.0,2019-09-12,2019-09-12,10771996663700.0,98528109.9826
757,757,2019-09-13 01:00:00,10415.01,10439.0,10153.0,10342.06,30280.339776,2019-09-14 00:59:59.999,311632094.25618845,304947,16763.854663,172561765.6530662,0.0,2019-09-13,2019-09-13,10771996663700.0,84605659.659
758,758,2019-09-14 01:00:00,10344.13,10419.99,10222.33,10335.02,23621.533519,2019-09-15 00:59:59.999,244063007.09022477,253929,13495.986691,139491411.26572925,0.0,2019-09-14,2019-09-14,10958429712900.0,81711974.3616
759,759,2019-09-15 01:00:00,10332.81,10360.0,10252.15,10302.01,18047.654013,2019-09-16 00:59:59.999,185853330.43704256,194733,8221.803055,84690636.88555922,0.0,2019-09-15,2019-09-15,11890594958800.0,91618125.6261
760,760,2019-09-16 01:00:00,10303.34,10355.0,10078.0,10251.31,28971.401657,2019-09-17 00:59:59.999,296325130.1709013,274368,13385.302253,137008707.88664532,0.0,2019-09-16,2019-09-16,11890594958800.0,86889448.1744
761,761,2019-09-17 01:00:00,10249.68,10275.0,10128.01,10187.82,22914.324563,2019-09-18 00:59:59.999,233944812.560508,287483,11195.430673,114314296.20572507,0.0,2019-09-17,2019-09-17,11890594958800.0,96346803.0777
762,762,2019-09-18 01:00:00,10187.48,10258.02,10100.0,10156.99,24250.249303,2019-09-19 00:59:59.999,247024351.59799168,299466,11753.109111,119777298.85924058,0.0,2019-09-18,2019-09-18,11890594958800.0,87480532.8559
763,763,2019-09-19 01:00:00,10156.41,10325.0,9653.0,10244.29,44826.282579,2019-09-20 00:59:59.999,447676492.9840264,429727,22623.287763,226404409.68236712,0.0,2019-09-19,2019-09-19,11890594958800.0,102848734.574
764,764,2019-09-20 01:00:00,10243.7,10281.0,10061.39,10168.59,25088.491069,2019-09-21 00:59:59.999,255205290.2118373,267032,12054.384888,122687240.60518865,0.0,2019-09-20,2019-09-20,11890594958800.0,87480532.8559
765,765,2019-09-21 01:00:00,10167.92,10176.7,9900.0,9986.39,20544.175196,2019-09-22 00:59:59.999,206034034.50803515,245439,9285.851479,93152981.29234466,0.0,2019-09-21,2019-09-21,11890594958800.0,89253786.9002
766,766,2019-09-22 01:00:00,9985.15,10089.0,9853.97,10028.87,22049.275256,2019-09-23 00:59:59.999,220133631.61284167,253713,11200.611921,111864717.13240464,0.0,2019-09-22,2019-09-22,11890594958800.0,98120057.1221
767,767,2019-09-23 01:00:00,10028.05,10049.99,9615.77,9702.25,31937.232356,2019-09-24 00:59:59.999,314390584.62646127,332817,14940.112496,147108768.54457945,0.0,2019-09-23,2019-09-23,11890594958800.0,98120057.1221
768,768,2019-09-24 01:00:00,9702.2,9794.99,7800.0,8493.14,94007.345203,2019-09-25 00:59:59.999,838996309.1611282,748712,42986.253127,383608082.5686317,0.0,2019-09-24,2019-09-24,11890594958800.0,67383653.6863
769,769,2019-09-25 01:00:00,8497.55,8730.0,8215.64,8430.05,60783.892258,2019-09-26 00:59:59.999,512437200.3611044,544806,30489.471994,257118054.5490336,0.0,2019-09-25,2019-09-25,11890594958800.0,92800294.989
770,770,2019-09-26 01:00:00,8430.05,8465.99,7750.0,8063.73,67930.853749,2019-09-27 00:59:59.999,552794530.866682,522062,33363.51365,271728779.6995455,0.0,2019-09-26,2019-09-26,11890594958800.0,92209210.3075
771,771,2019-09-27 01:00:00,8063.49,8265.0,7852.15,8177.91,43882.924625,2019-09-28 00:59:59.999,352800745.20792854,369518,23224.861135,186790633.03646183,0.0,2019-09-27,2019-09-27,12017674556100.0,102155715.06799999
772,772,2019-09-28 01:00:00,8177.47,8315.0,8001.09,8198.81,34473.605165,2019-09-29 00:59:59.999,280672404.6804955,319113,18215.039863,148326185.32000545,0.0,2019-09-28,2019-09-28,12759819404400.0,83726816.3184
773,773,2019-09-29 01:00:00,8199.38,8229.13,7890.0,8043.82,31544.211388,2019-09-30 00:59:59.999,253660600.3252929,322501,15507.400781,124764250.17575432,0.0,2019-09-29,2019-09-29,12759819404400.0,100852756.02
774,774,2019-09-30 01:00:00,8043.04,8337.26,7710.0,8289.34,55865.48726,2019-10-01 00:59:59.999,449120676.8427603,455556,29052.010951,233783108.2316931,0.0,2019-09-30,2019-09-30,12759819404400.0,86263992.5705
775,775,2019-10-01 01:00:00,8289.97,8500.0,8173.05,8292.44,43472.418091,2019-10-02 00:59:59.999,362980689.8799913,387653,22518.984395,188065394.2271811,0.0,2019-10-01,2019-10-01,12759819404400.0,82458228.1924
776,776,2019-10-02 01:00:00,8292.67,8373.91,8151.22,8359.94,26243.386644,2019-10-03 00:59:59.999,216325351.8586446,261430,13652.36085,112568257.1336314,0.0,2019-10-02,2019-10-02,12759819404400.0,90704051.0117
777,777,2019-10-03 01:00:00,8360.0,8393.0,8060.0,8223.96,30488.284058,2019-10-04 00:59:59.999,250291751.27141392,281307,15321.407535,125826457.09252052,0.0,2019-10-03,2019-10-03,12759819404400.0,93875521.3267
778,778,2019-10-04 01:00:00,8224.43,8232.41,8005.0,8137.13,26476.330404,2019-10-05 00:59:59.999,215325611.6822151,259012,13236.810255,107708233.74574783,0.0,2019-10-04,2019-10-04,12759819404400.0,93241227.2637
779,779,2019-10-05 01:00:00,8137.09,8183.41,8012.98,8126.19,21907.615564,2019-10-06 00:59:59.999,177252877.0029691,237769,10620.069822,85943843.84390093,0.0,2019-10-05,2019-10-05,12759819404400.0,93241227.2637
780,780,2019-10-06 01:00:00,8127.55,8153.87,7785.0,7854.25,34676.104049,2019-10-07 00:59:59.999,275447898.032875,325795,16437.310141,130619830.63356861,0.0,2019-10-06,2019-10-06,12759819404400.0,100218461.957
781,781,2019-10-07 01:00:00,7855.3,8299.92,7762.0,8190.09,52202.072297,2019-10-08 00:59:59.999,420921679.8442632,482605,28088.649704,226592301.6438216,0.0,2019-10-07,2019-10-07,12759819404400.0,94509815.3898
782,782,2019-10-08 01:00:00,8190.82,8325.0,8088.75,8168.39,35452.657423,2019-10-09 00:59:59.999,290675248.1414453,395685,16893.73714,138551354.17557934,0.0,2019-10-08,2019-10-08,12759819404400.0,98315579.7679
783,783,2019-10-09 01:00:00,8170.79,8670.0,8115.0,8560.74,55038.704378,2019-10-10 00:59:59.999,462845251.8136103,537805,29211.87169,245678414.8292902,0.0,2019-10-09,2019-10-09,12759819404400.0,102755638.20899999
784,784,2019-10-10 01:00:00,8562.15,8644.0,8414.52,8558.03,39137.946167,2019-10-11 00:59:59.999,333925412.3041418,406932,20587.713971,175682847.81235147,0.0,2019-10-10,2019-10-10,12759819404400.0,87532580.6966
785,785,2019-10-11 01:00:00,8557.82,8779.51,8212.38,8258.5,50405.284418,2019-10-12 00:59:59.999,424413201.53293216,471818,24618.017135,207347909.97597685,0.0,2019-10-11,2019-10-11,12874760266700.0,103681264.293
786,786,2019-10-12 01:00:00,8257.95,8400.0,8250.0,8300.09,21339.334098,2019-10-13 00:59:59.999,177707852.5948189,280633,11644.429544,96979920.3984342,0.0,2019-10-12,2019-10-12,13008091667000.0,100875176.085
787,787,2019-10-13 01:00:00,8301.98,8451.37,8160.0,8275.01,27840.739953,2019-10-14 00:59:59.999,232149438.3639587,320051,14035.914654,117101482.90464428,0.0,2019-10-13,2019-10-13,13008091667000.0,86002553.9696
788,788,2019-10-14 01:00:00,8275.24,8388.85,8203.0,8348.2,29810.663253,2019-10-15 00:59:59.999,247530733.18003485,345679,15273.003755,126831374.41473168,0.0,2019-10-14,2019-10-14,13008091667000.0,91822275.6668
789,789,2019-10-15 01:00:00,8346.86,8403.0,8090.0,8159.29,32773.062476,2019-10-16 00:59:59.999,270727559.77701086,399447,16822.940015,139031758.65565604,0.0,2019-10-15,2019-10-15,13008091667000.0,87295825.4578
790,790,2019-10-16 01:00:00,8159.3,8181.16,7917.0,7991.74,34733.593966,2019-10-17 00:59:59.999,279586845.5362138,421026,17198.827976,138510455.77691367,0.0,2019-10-16,2019-10-16,13008091667000.0,98935268.8522
791,791,2019-10-17 01:00:00,7995.02,8124.92,7929.03,8070.58,29656.949158,2019-10-18 00:59:59.999,238343204.48251528,356490,15922.046058,127960055.04589143,0.0,2019-10-17,2019-10-17,13008091667000.0,92468911.4109
792,792,2019-10-18 01:00:00,8070.71,8115.0,7816.01,7947.01,31353.181416,2019-10-19 00:59:59.999,248931322.1008505,399783,15692.63445,124639536.56963076,0.0,2019-10-18,2019-10-18,13008091667000.0,96995361.6198
793,793,2019-10-19 01:00:00,7946.89,8098.1,7866.92,7948.01,26627.889388,2019-10-20 00:59:59.999,211909734.13572004,349746,13886.838244,110541248.17503741,0.0,2019-10-19,2019-10-19,13008091667000.0,103461719.061
794,794,2019-10-20 01:00:00,7949.87,8297.0,7870.0,8223.35,34286.452654,2019-10-21 00:59:59.999,275899861.65387124,396091,18042.423677,145235373.21216157,0.0,2019-10-20,2019-10-20,13008091667000.0,91822275.6668
795,795,2019-10-21 01:00:00,8223.35,8333.0,8142.03,8197.27,30448.679539,2019-10-22 00:59:59.999,250117281.63661337,367169,16584.000384,136247602.03863662,0.0,2019-10-21,2019-10-21,13008091667000.0,94408818.6433
796,796,2019-10-22 01:00:00,8197.28,8297.99,8000.0,8020.0,34651.828663,2019-10-23 00:59:59.999,283535483.41051364,384699,16767.036824,137253195.95826292,0.0,2019-10-22,2019-10-22,13008091667000.0,102815083.317
797,797,2019-10-23 01:00:00,8020.06,8047.59,7300.0,7466.62,63897.457098,2019-10-24 00:59:59.999,488220760.6464156,610241,28473.730302,217502083.43670303,0.0,2019-10-23,2019-10-23,13008091667000.0,109281440.75799999
798,798,2019-10-24 01:00:00,7468.47,7503.68,7337.99,7412.41,32714.383265,2019-10-25 00:59:59.999,243246414.9489239,403778,16705.376355,124225722.47547963,0.0,2019-10-24,2019-10-24,13069108485900.0,109144376.317
799,799,2019-10-25 01:00:00,7412.41,8799.0,7361.0,8655.02,90748.218174,2019-10-26 00:59:59.999,737329544.8835196,775418,49588.976612,402740312.18785393,0.0,2019-10-25,2019-10-25,13691480038700.0,90520752.8588
800,800,2019-10-26 01:00:00,8655.88,10370.0,8470.38,9230.0,162588.585413,2019-10-27 00:59:59.999,1522244166.4108484,1185369,81590.336531,764040095.621218,0.0,2019-10-26,2019-10-26,13691480038700.0,93923788.6806
801,801,2019-10-27 01:00:00,9230.0,9794.98,9074.34,9529.93,93833.541604,2019-10-27 23:59:59.999,887438297.7462668,799978,47320.55467,447629005.39656264,0.0,2019-10-27,2019-10-27,13691480038700.0,95285003.0093
802,802,2019-10-28 00:00:00,9528.23,9902.1,9160.0,9205.14,80174.217323,2019-10-28 23:59:59.999,759178942.9488419,681128,39754.681501,376584590.21858096,0.0,2019-10-28,2019-10-28,13691480038700.0,78269823.9005
