date,BTC_open,BTC_high,BTC_low,BTC_close,BTC_volume,BTC_quote_asset_volume,BTC_number_of_trades,BTC_ taker_buy_base_asset_volume,BTC_taker_buy_quote_asset_volume,BTC_ohlc,BTC_returns,ETH_open,ETH_high,ETH_low,ETH_close,ETH_volume,ETH_quote_asset_volume,ETH_number_of_trades,ETH_ taker_buy_base_asset_volume,ETH_taker_buy_quote_asset_volume,ETH_ohlc,ETH_returns,BNB_open,BNB_high,BNB_low,BNB_close,BNB_volume,BNB_quote_asset_volume,BNB_number_of_trades,BNB_ taker_buy_base_asset_volume,BNB_taker_buy_quote_asset_volume,BNB_ohlc,BNB_returns,EOS_open,EOS_high,EOS_low,EOS_close,EOS_volume,EOS_quote_asset_volume,EOS_number_of_trades,EOS_ taker_buy_base_asset_volume,EOS_taker_buy_quote_asset_volume,EOS_ohlc,EOS_returns,XRP_open,XRP_high,XRP_low,XRP_close,XRP_volume,XRP_quote_asset_volume,XRP_number_of_trades,XRP_ taker_buy_base_asset_volume,XRP_taker_buy_quote_asset_volume,XRP_ohlc,XRP_returns,XTZ_open,XTZ_high,XTZ_low,XTZ_close,XTZ_volume,XTZ_quote_asset_volume,XTZ_number_of_trades,XTZ_ taker_buy_base_asset_volume,XTZ_taker_buy_quote_asset_volume,XTZ_ohlc,XTZ_returns,LINK_open,LINK_high,LINK_low,LINK_close,LINK_volume,LINK_quote_asset_volume,LINK_number_of_trades,LINK_ taker_buy_base_asset_volume,LINK_taker_buy_quote_asset_volume,LINK_ohlc,LINK_returns,Date,Mining Revenue,Hashrate_Price_Multiple,Bitcoin_Adjusted_Difficulty,longs_mean,shorts_mean,longs_max,shorts_max,longs_min,shorts_min,longs_close,shorts_close,longs_open,shorts_open,fundingRateClose,fundingRateDailyClose,fundingRateOpen,fundingRateDailyOpen,fundingRateMean,fundingRateDailyMean,snp_Open,snp_High,snp_Low,snp_Close,snp_Volume,snp_ohlc,snp_returns
2017-09-23,3595.88,3817.19,3542.91,3780.0,752.792791,2799706.99951511,8402,431.94671,1608679.14327472,3683.995,1.0512059668452975,259.99,286.23,255.11,285.93,2824.33572,788810.3244239,3901,841.43467,233418.256899,271.815,1.0830681818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-23,6520223.32087,7624199.74632,1103400932960.0,15742.9217135173,23714.85838191043,15970.79067362,24539.81921611,15458.31434783,22966.04370323,15678.08792829,22989.73549173,15782.85336534,24527.0466559,,,,,,,,,,,,,
2017-09-24,3779.54,3789.99,3622.76,3660.02,661.63639,2445788.43620041,8724,290.93917,1077964.32638088,3713.0775000000003,0.9682592592592593,286.5,294.61,275.0,282.0,5575.54422,1582877.4871329,8022,1314.52754,373569.556758,284.52750000000003,0.9862553771902214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-24,7983281.9066,9105159.40928,1103400932960.0,15225.39057226862,25206.41639955078,15770.11232413,26056.07348715,14858.52981666,24462.61456389,15757.31801805,24527.0466559,15287.56995711,26056.07348715,,,,,,,,,,,,,
2017-09-25,3660.02,3979.87,3653.69,3920.75,727.994713,2784170.85318322,9740,298.839159,1144089.17964881,3803.5825,1.0712373156430839,282.0,299.0,281.34,294.42,5870.48035,1705551.9921018,9165,1950.58866,567363.4490881,289.19,1.0440425531914894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-25,6815446.316330001,7953301.89365,1103400932960.0,16095.909688954787,26273.367107146703,17301.42403346,27609.24365011,15136.65156358,25365.80224504,15285.07989136,26058.08848715,16602.94310735,27078.50717528,,,,,,,2499.39,2502.54,2488.03,2496.66,562494400.0,2496.6549999999997,0.9987129343596525
2017-09-26,3928.0,3976.99,3850.05,3882.35,526.727987,2061195.57868009,7971,225.570283,883925.0185633,3909.3475000000003,0.9902059554932092,294.42,296.81,286.24,287.9,4566.92804,1332125.1654396,7329,1073.93969,313528.6412562,291.3425,0.9778547653012701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-26,6522957.2475,6856294.7359,1103400932960.0,17309.624184213255,26889.2403420166,17954.85163078,27419.01638269,16610.70615451,26391.89832789,16610.70615451,27079.17257528,17694.99539262,27410.40285458,,,,,,,2501.04,2503.51,2495.12,2496.84,471032576.0,2499.1275,1.0009903250549237
2017-09-27,3882.36,4249.94,3872.81,4193.0,628.170966,2554629.81447101,8373,348.083641,1418522.03112125,4049.5274999999997,1.0800159697090679,289.91,313.0,286.13,309.74,5518.10382,1641896.8743651,8208,1276.45702,380606.4657897,299.69500000000005,1.0758596734977424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-27,7065925.44168,7569349.388439999,1103400932960.0,20194.462421727774,26926.353482203056,22741.67386951,27950.72937396,17644.07238707,25056.87654233,17694.81979262,27410.30667432,22189.81437784,27432.89980119,,,,,,,2503.3,2511.75,2495.91,2507.04,522320192.0,2504.5,1.0021497502628418
2017-09-28,4192.11,4300.0,4101.0,4174.5,849.785325,3553178.87037354,11426,364.517452,1525467.35780567,4191.9025,0.9955878845695206,309.81,311.81,296.89,302.44,6600.90922,2009233.8887105,10534,2210.54916,674345.9209191,305.2375,0.9764318460644411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-28,8033183.85064,8063002.60942,1103400932960.0,21305.54301315195,27360.548305911994,22320.35414948,28370.45446689,20581.74590125,26433.06346799,22189.4995672,27432.35522442,20917.4196815,26440.72262923,,,,,,,2503.41,2510.81,2502.93,2510.06,469529440.0,2506.8025,1.0009193451786782
2017-09-29,4178.98,4263.86,3952.01,4174.69,1602.309565,6571746.35900076,14834,660.408235,2706153.81551434,4142.385,1.0000455144328662,302.44,303.0,274.0,292.22,11089.19902,3213725.0903979,13098,5176.62946,1501566.8615152,292.915,0.966208173522021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-29,9528010.17087,9708513.34604,1103400932960.0,20839.156234410475,21352.23954989501,21504.39372623,26499.94102436,20363.92238394,19436.05291084,20922.74954504,26441.92762923,20628.92683046,19623.77192083,,,,,,,2509.96,2519.44,2507.99,2519.36,533211296.0,2514.1875,1.0029459839775972
2017-09-30,4175.0,4380.0,4138.1,4378.51,720.353183,3088354.40084536,9324,292.966693,1258540.22252994,4267.9025,1.0488227868416578,292.62,307.49,292.22,304.36,4020.60795,1214456.8380462,8168,1645.11941,497660.508059,299.1725,1.0415440421600164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30,9047637.34333,9269710.48294,1103400932960.0,21471.17271772461,20184.60549347114,23103.71672653,21349.89109507,20566.40259489,19267.15149904,20625.58853766,19621.9278871,23037.83278035,20953.17920285,,,,,,,,,,,,,
2017-10-01,4378.49,4406.52,4240.04,4378.48,726.963685,3137143.89184457,9816,291.975904,1263465.86667018,4350.8825,0.9999931483541203,305.13,306.0,294.0,303.95,5060.05758,1518988.30299,8900,1496.73509,449595.1195591,302.27,0.998652911026416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-01,7690943.39377,7569349.388439999,1103400932960.0,23844.23119787151,23703.726872394145,26053.46399229,26050.24241552,23028.140046,20948.90215625,23037.87329924,20953.85920285,25753.57179944,25839.64086083,,,,,,,,,,,,,
2017-10-02,4400.0,4561.63,4360.0,4380.0,655.756974,2905282.77570845,8185,289.541406,1286786.89051625,4425.4075,1.000347152436462,303.94,305.0,295.0,296.5,3710.83747,1116501.2248122,7454,1398.52021,421273.0243823,300.11,0.9754893897022537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-02,7369621.81367,7130546.525339999,1103400932960.0,23668.65927901501,26335.049975472575,25758.57179944,27021.74082798,23088.18667046,25520.97994059,25758.57179944,25834.73150523,23149.43227919,26806.75081656,,,,,,,2521.2,2529.23,2520.4,2529.12,471297248.0,2524.9874999999997,1.0042956223432022
2017-10-03,4380.0,4467.33,4180.8,4310.0,1082.323563,4627422.74283879,12379,492.735181,2107462.11039911,4334.5325,0.9840182648401826,298.15,301.99,283.18,292.48,5546.85702,1622460.7267746,9327,2105.27684,616540.7336968,293.95,0.9864418212478921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-03,8729898.6625,8380132.03961,1123590453770.0,22822.544882511098,26792.018161876298,23490.02324376,27381.17313971,22400.32127003,26257.7106216,23149.43227919,26806.58495421,22747.6909765,26969.51258115,,,,,,,2530.34,2535.13,2528.85,2534.58,424599456.0,2532.225,1.002866350823519
2017-10-04,4314.9,4373.0,4142.0,4208.59,868.465101,3676415.10054891,11006,292.928777,1237552.36930596,4259.6224999999995,0.9764709976798144,292.47,297.97,288.0,291.99,4014.88792,1176260.2171869,7233,2030.795,596758.0568808,292.6075,0.9983246717724289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-04,10134350.2293,10223761.0883,1123863285130.0,23252.17793318917,27512.824710285404,23747.24900668,28040.38917892,22668.67921442,26772.356010699998,22751.43609319,26979.66053736,23579.44062062,27852.88358132,,,,,,,2533.48,2540.53,2531.8,2537.74,436084928.0,2535.8875,1.001446356465164
2017-10-05,4208.59,4355.0,4110.0,4292.43,779.138638,3295532.82397779,9158,351.042019,1483036.83360606,4241.505,1.019921161244027,290.0,297.44,285.53,294.81,3412.39016,994768.4954065,6125,1684.82069,492521.5792853,291.945,1.0096578649953765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-05,7436308.0,7486251.28872,1123863285130.0,22590.52946686033,27571.85852459868,23579.44062062,28612.57115021,21865.27358939,26968.53805683,23579.44062062,27851.88358132,22170.94861789,28612.57115021,,,,,,,2540.86,2552.51,2540.02,2552.07,454529760.0,2546.3650000000002,1.0041316895958516
2017-10-06,4318.99,4417.0,4292.0,4369.0,506.529176,2212035.12414239,6546,226.148177,988106.60264063,4349.2474999999995,1.0178383805909472,294.78,310.8,293.78,310.8,3541.02359,1063779.3539251,6064,1965.17959,590729.7618607,302.53999999999996,1.054238322987687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-06,7204663.746,6983443.366339999,1123863285130.0,21825.86918829735,28095.785974484563,22925.00035123,30324.70887623,21040.97161995,26613.96633879,22158.38816863,28611.51027297,22801.65669095,30130.96889078,,,,,,,2547.44,2549.41,2543.79,2549.33,452348256.0,2547.4925000000003,1.0004427880527733
2017-10-07,4369.0,4479.5,4312.56,4423.0,297.5975,1302533.21459281,4804,145.313076,637146.85809303,4396.015,1.012359807736324,309.9,318.5,303.6,311.01,2165.79076,672026.6685328,4289,1031.34817,320575.6411122,310.7525,1.0006756756756756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-07,8954115.66833,8882939.961989999,1123863285130.0,23485.948405086354,30173.509664218174,23736.35264258,30482.58868793,22782.26464346,27844.05145703,22801.85539869,30130.96889078,23199.7169192,27863.33933744,,,,,,,,,,,,,
2017-10-08,4425.0,4658.0,4425.0,4640.0,518.462004,2347356.46944654,7580,280.094854,1268660.82999198,4537.0,1.0490617228125707,311.08,317.07,309.0,311.07,2960.93198,923989.787554,6247,1069.23508,334539.357012,312.055,1.0001929198418058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-08,8787392.86667,8827072.41506,1123863285130.0,23173.17259139253,27453.85550412401,23521.92947361,28020.95447227,22698.20921663,26732.33416443,23213.19688039,27861.88258737,22849.77840205,26953.09161153,,,,,,,,,,,,,
2017-10-09,4640.0,4889.98,4550.0,4786.95,646.463145,3040508.90436387,10372,350.756559,1654274.63749423,4716.7325,1.0316702586206896,311.13,312.13,286.65,297.19,4885.37863,1462524.6249531,8680,1575.93338,472759.5852128,301.775,0.9553798180473848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-09,10645075.6832,10167893.5414,1123863285130.0,22830.218137131615,28517.146440393277,23634.93709795,30770.31521028,21775.7891736,26877.076430799996,22849.82840205,26954.46347649,23152.38316749,30698.49481063,,,,,,,2551.39,2551.82,2541.6,2544.73,397766208.0,2547.385,0.999957801642203
2017-10-10,4786.95,4960.0,4680.59,4783.06,1043.221773,5044283.86347582,11967,678.832674,3289613.76073974,4802.650000000001,0.9991873740064134,297.35,308.56,293.0,298.64,6749.27468,2028540.4729273,9392,3979.8636,1200692.0389299,299.38750000000005,1.0048790336148592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-10,9983563.75292,8994675.05585,1123863285130.0,24480.7888705628,29354.143445990143,26479.53872403,30710.29357213,22805.31857178,28706.48413733,23153.38316749,30701.20401638,26395.75744016,29307.952988200002,,,,,,,2549.99,2555.23,2544.86,2550.64,429347584.0,2550.18,1.0010972036029102
2017-10-11,4783.06,4881.61,4710.0,4821.43,753.429396,3609240.90903919,5895,540.087975,2586977.71897445,4799.025,1.008022061190953,300.88,305.5,298.02,304.01,3724.6863,1125331.5033572,4079,1923.79902,581977.2978289,302.10249999999996,1.0179815162068042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-11,10009312.04,8938807.508919999,1123863285130.0,26283.265986917042,28870.72746496511,27262.39595803,29409.51804431,25271.70762069,28583.93357874,26417.99778462,29302.65679003,26840.273169699998,29136.72862185,,,,,,,2550.62,2555.24,2547.95,2555.24,486225600.0,2552.2625,1.0008166090236768
2017-10-12,4821.43,5439.99,4810.16,5430.0,1276.701482,6659759.29119366,8030,796.594719,4149667.59915114,5125.395,1.1262218885268478,304.01,310.0,302.71,303.99,7827.75596,2397065.1633671,4956,3436.20226,1053317.9715572,305.1775,0.9999342126903721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-12,8773873.83822,7765589.02337,1123863285130.0,28862.378306166822,26224.495654270486,30482.98069700001,29180.10423566,26835.93990152,22728.73045334,26837.72911602,29136.1491683,29002.0416728,23931.27350657,,,,,,,2552.88,2555.33,2548.31,2550.93,548749696.0,2551.8624999999997,0.9998432763087652
2017-10-13,5439.99,5846.17,5379.84,5649.98,1879.82762,10597340.30104987,11663,878.638077,4945786.36371635,5578.995,1.04051197053407,303.52,353.96,297.0,337.96,17925.36585,5832987.2559101,9898,7538.17104,2469530.2629596,323.11,1.1117470969439782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-13,10754101.415,8547734.680410001,1123863285130.0,28641.118210358287,23094.503562387985,30539.802161,24177.41025394,27062.42229448,22407.8010936,28997.63490298,23943.8478588,30407.41688138,22662.04361884,,,,,,,2555.66,2557.65,2552.09,2553.17,498032320.0,2554.6425,1.0010894003889317
2017-10-14,5650.0,5900.0,5580.01,5869.99,970.759046,5533972.4859947,6259,433.794904,2472775.20446234,5750.0,1.038939960849419,337.96,349.8,335.0,342.0,7731.96469,2655702.1145455,5703,3790.50687,1304246.7919927,341.19,1.0119540774056102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-14,10610179.1226,7597986.38258,1123863285130.0,31162.937478129406,23301.844577837404,32689.4849405,24224.79902021,30002.54344156,22662.04361884,30407.41688138,22662.04361884,32570.23874742,23505.66011697,,,,,,,,,,,,,
2017-10-15,5855.03,5922.3,5400.01,5709.99,1343.523375,7553650.20132813,7452,601.422361,3384776.70651666,5721.8325,0.9727427133606701,342.0,348.0,316.17,337.96,10011.34708,3326752.5971166,6822,4957.44824,1652285.7219957,336.0325,0.988187134502924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-15,11022592.0874,7877324.11724,1123863285130.0,31836.060760876542,23592.79300135002,32713.24880804,24182.53681935,30483.38757446,22881.49697659,32571.52299042,23506.68176288,30483.38757446,23374.88048566,,,,,,,,,,,,,
2017-10-16,5710.0,5788.91,5585.19,5760.02,1528.996462,8701914.79553535,9153,719.218538,4096285.84717841,5711.03,1.0087618367107474,337.5,354.0,332.78,335.19,8663.47097,2956522.0417874,6586,4424.03339,1511172.9129401,339.8675,0.9918037637590248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-16,14217107.1208,11601113.0653,1182954806240.0,31343.533962052148,23244.1847983818,31974.3937978,23500.93844032,30415.39879603,22922.51004571,30490.81273149,23317.65921597,31394.97893192,23289.36957388,,,,,,,2555.57,2559.47,2552.64,2557.64,436093792.0,2556.33,1.0006605620943048
2017-10-17,5760.0,5774.98,5508.63,5595.0,1429.869376,8041662.31881055,9755,688.766779,3874630.11789208,5659.6525,0.9713507939208543,335.18,336.58,312.65,315.19,8146.74356,2638150.8892904,6837,3297.06736,1069520.4162513,324.9,0.9403323488170888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-17,13050105.4053,10351762.4275,1196792694100.0,29583.987453243888,23496.23442499064,31452.70198511,23727.24432288,28046.31447502,23135.6634301,31389.50761675,23289.48029475,28120.59045779,23530.48077195,,,,,,,2557.17,2559.71,2554.69,2559.36,443918368.0,2557.7325,1.000548638086632
2017-10-18,5595.0,5596.0,5037.95,5512.06,2317.804373,12456909.97604373,14824,1039.622475,5582555.96464678,5435.2525000000005,0.9851760500446828,315.19,318.0,284.68,309.7,12908.0454,3915770.1544675,9801,6592.08304,2005598.3141489,306.89250000000004,0.9825819347060503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-18,12204886.7833,9756833.55236,1196792694100.0,26032.303821702473,22706.102608667894,28149.97885714,24226.70081493,24920.87585220001,21146.34248444,28120.59045779,23532.64578385,25597.32975074,22060.4213666,,,,,,,2562.87,2564.11,2559.67,2561.26,425609088.0,2561.9775,1.001659673167542
2017-10-19,5513.0,5710.0,5490.26,5683.9,1881.722107,10609368.77338359,11553,866.172234,4889254.26776489,5599.290000000001,1.0311752774824656,311.52,315.0,300.0,308.66,8678.74739,2675399.8602425,6769,4110.58984,1269506.2481589,308.795,0.9966419115272845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,11106217.6403,8983426.01467,1196792694100.0,25860.54905707728,22902.935835636807,26534.32533751,23328.58579732,25250.59552929,22058.539482,25601.29199194,22061.22483003,26326.16198305,23104.61517266,,,,,,,2553.39,2562.36,2547.92,2562.1,474516352.0,2556.4425,0.9978395594809089
2017-10-20,5683.31,6110.0,5600.0,6010.01,1972.97722,11486552.1888066,11656,833.037457,4827682.43818362,5850.83,1.0573743380425413,308.66,311.18,302.0,304.51,8739.31764,2667391.8997551,6812,3042.73881,932164.5043713,306.5875,0.9865547852005442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-20,13368296.589000002,10589733.9776,1196792694100.0,27282.646608578078,21481.78166186774,31011.42076269,24721.27259404,25553.21417196,18202.15905842,26326.16198305,23104.61517266,28973.68695276,18285.251755,,,,,,,2567.56,2575.44,2567.56,2575.21,631304960.0,2571.4425,1.005867528802232
2017-10-21,6013.72,6171.0,5850.03,6024.97,1664.307693,10114821.44026351,10182,796.022575,4842552.09005084,6014.93,1.0024891805504483,304.51,305.34,290.0,298.94,8591.63121,2558677.4115428,6343,4286.76965,1278052.9283119,299.6975,0.9817083182818298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-21,13875336.5587,10649226.8651,1196792694100.0,28353.273135336778,18403.529981687516,29167.94970205,18901.92340278,26991.315800200002,17553.81452614,28963.76671841,18285.48195014,27139.36831032,18396.09752267,,,,,,,,,,,,,
2017-10-22,6003.27,6060.0,5720.03,5950.02,1362.092216,8035415.37335629,8846,559.072342,3298113.25431534,5933.33,0.9875601040337131,298.99,306.99,290.0,293.79,7173.06893,2120546.5470225,5828,3305.51785,977321.1430991,297.4425,0.9827724627015455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-22,12037733.1808,9102411.7897,1196792694100.0,25988.862608281383,18264.485703379352,28161.33059736,18880.48974269,24232.34618752,17446.00250749,27153.80122032,18401.04220759,25292.37453713,18880.48974269,,,,,,,,,,,,,
2017-10-23,5975.0,6080.0,5621.03,5915.93,1812.557715,10607190.98072695,10736,733.791079,4292971.67402233,5897.99,0.9942706074937563,293.78,294.6,272.2,281.09,9658.78404,2743010.9877028,6524,5255.49466,1493898.2383324,285.41749999999996,0.9567718438340309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-23,14108349.1689,10827705.5276,1196792694100.0,24680.662053342236,20836.47805414031,25321.626679900004,24516.01467769,23381.04239832,18698.14025242,25283.5134185,18880.48974269,24026.17643449,21345.07624401,,,,,,,2578.08,2578.29,2564.33,2564.98,515834336.0,2571.42,0.9999912500473955
2017-10-24,5909.47,5925.0,5450.0,5477.03,2580.418767,14564495.85056032,13075,1128.826117,6369508.22114772,5690.375,0.9258104811923061,282.27,310.0,275.5,297.38,14066.67924,4253110.3195806,8026,8185.36518,2480346.5383804,291.2875,1.0579529688000286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-24,13224117.7399,10173283.765,1196792694100.0,22619.829636391547,20318.48422864682,24382.75923355,21594.25520249,20358.64011719,19071.77133444,24027.36870914,21347.078791,24322.61618662,21465.77134371,,,,,,,2568.66,2572.18,2565.58,2569.13,504318912.0,2568.8875,0.9990151356060075
2017-10-25,5506.92,5704.96,5286.98,5689.99,2282.813205,12544847.89154201,12026,1102.091326,6072831.20164732,5547.2125,1.038882386987108,295.43,300.0,281.0,294.49,9703.09261,2840747.3846263,6796,4062.96246,1191187.6521059,292.73,0.9902817943372116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-25,12165126.4504,9935312.2149,1196792694100.0,24064.49547293299,21445.357494212072,24939.58708685,22206.23802847,22921.09462139,20644.13275956,24320.84849454,21465.77134371,23199.31150097,22206.23802847,,,,,,,2566.52,2567.4,2544.0,2557.15,613367104.0,2558.7675,0.996060551503326
2017-10-26,5670.1,5939.99,5650.0,5861.77,1972.965882,11417126.63602561,11429,779.739997,4524676.60186949,5780.465,1.0301898597361332,294.1,299.76,291.03,294.71,7813.02717,2306446.3337328,6557,3502.44576,1034906.2906169,294.9,1.0007470542293455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-26,13473857.9505,11006184.1902,1196792694100.0,22075.69125041695,23136.62667364025,23289.5931833,24644.93714695,20487.08047279,22137.81891339,23211.47149858,22219.03891787,22235.01808121,24417.261403599998,,,,,,,2560.08,2567.07,2559.8,2560.4,563772800.0,2561.8374999999996,1.0011997963863462
2017-10-27,5861.77,5980.0,5649.24,5768.83,1403.706416,8167069.73635031,8305,624.087409,3639525.74476665,5814.960000000001,0.984144720792525,294.72,298.1,292.03,296.33,6272.14802,1852704.4161056,5899,2478.34843,733169.1511911,295.295,1.005496929184622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-27,13483500.6973,12999790.287,1233777273050.0,22050.607593218298,24213.77476367609,24158.15748891,24867.47220639,21122.63610813,23418.27214966,22223.32399057,24417.71995476,21233.19615603,24797.57033406,,,,,,,2570.26,2582.98,2565.94,2581.07,645607680.0,2575.0625,1.0051623102558225
2017-10-28,5768.79,5850.02,5630.03,5719.64,1276.754412,7308076.01911184,8556,522.437128,2992463.28829385,5742.12,0.9914731410008616,296.14,297.0,290.1,291.87,5848.86589,1715796.7941936,5589,2343.52663,688114.5248454,293.77750000000003,0.984949212027132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-28,8162322.04643,7510989.943589999,1452839779140.0,20825.113207000795,25973.885643873924,21385.96189519,27003.92827687,20467.21352014,24553.14361167,21233.19615603,24797.58033404,20788.23139575,26920.25157633,,,,,,,,,,,,,
2017-10-29,5709.98,6189.88,5648.01,6169.98,1804.778173,10620967.62459168,10651,954.170196,5607341.71306722,5929.462500000001,1.0787357246260252,291.86,309.4,291.86,305.0,9019.13315,2716332.8153886,6947,3673.09724,1108293.788686,299.53,1.044985781341008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-29,6888711.11288,6138789.85775,1452839779140.0,22921.930759813677,25567.478117539402,27977.82454583,27360.12156248,20624.97928208,22209.92994588,20789.94438028,26922.15122335,27977.82454583,22232.30885256,,,,,,,,,,,,,
2017-10-30,6133.01,6248.68,6030.0,6120.5,1473.687043,9030219.28673499,9027,568.13297,3484470.96871416,6133.047500000001,0.9919805250584282,305.0,316.0,302.1,307.25,8946.12026,2751568.6365363,6421,4751.89487,1464093.3140304,307.5875,1.0073770491803278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-30,13055675.5564,11122042.8011,1452839779140.0,27450.71664544819,20744.50866687674,28333.28320337,22289.91444416,26957.55094259,20347.57504685,27985.3865047,22232.41408113,27142.36933671,20525.13520991,,,,,,,2577.75,2580.03,2568.25,2572.83,569441664.0,2574.715,0.9998650518191307
2017-10-31,6120.52,6498.01,6100.0,6463.0,1511.774925,9487640.8400991,12503,666.763568,4189144.86604943,6295.3825,1.055959480434605,305.95,309.99,304.01,304.9,7640.41182,2347542.8648317,7744,3070.74748,944596.8343661,306.2125,0.9923515052888526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-31,12373554.1068,10616495.401,1452839779140.0,27238.351740457692,20504.009740984042,28497.64303276,21768.31643861,26462.84535001,20196.98611305,27141.01714852,20525.84170125,27622.2936265,21473.67502283,,,,,,,2575.99,2578.29,2572.15,2575.26,625261376.0,2575.4225,1.0002747876949487
